14/9/00;1777.11
15/9/00;1741.91
16/9/00;1644.29
17/9/00;1773.27
18/9/00;1769.61
19/9/00;1612.93
20/9/00;1590.90
21/9/00;1591.36
22/9/00;1564.94
23/9/00;1482.95
24/9/00;1612.57
25/9/00;1645.39
26/9/00;1608.82
27/9/00;1588.16
28/9/00;1522.26
29/9/00;1425.63
30/9/00;1315.85
1/10/00;1409.18
2/10/00;1432.49
3/10/00;1441.08
4/10/00;1435.23
5/10/00;1433.13
6/10/00;1384.04
7/10/00;1275.08
8/10/00;1370.70
9/10/00;1403.88
10/10/00;1400.86
11/10/00;1301.13
12/10/00;1339.16
13/10/00;1294.00
14/10/00;1205.88
15/10/00;1283.58
16/10/00;1305.98
17/10/00;1265.85
18/10/00;1272.80
19/10/00;1266.12
20/10/00;1228.19
21/10/00;1176.08
22/10/00;1286.33
23/10/00;1279.29
24/10/00;1222.25
25/10/00;1203.51
26/10/00;1195.37
27/10/00;1137.14
28/10/00;1020.87
29/10/00;1085.95
30/10/00;1039.70
31/10/00;875.16
1/11/00;971.05
2/11/00;961.82
3/11/00;907.16
4/11/00;853.95
5/11/00;950.94
6/11/00;951.49
7/11/00;971.42
8/11/00;968.13
9/11/00;979.28
10/11/00;955.42
11/11/00;844.91
12/11/00;945.09
13/11/00;943.35
14/11/00;1022.97
15/11/00;988.33
16/11/00;990.34
17/11/00;950.30
18/11/00;902.04
19/11/00;996.37
20/11/00;987.60
21/11/00;990.61
22/11/00;1013.74
23/11/00;992.72
24/11/00;935.40
25/11/00;841.16
26/11/00;923.88
27/11/00;949.48
28/11/00;966.85
29/11/00;950.30
30/11/00;959.35
1/12/00;899.57
2/12/00;844.17
3/12/00;962.09
4/12/00;967.49
5/12/00;883.48
6/12/00;962.46
7/12/00;869.22
8/12/00;907.16
9/12/00;866.11
10/12/00;987.69
11/12/00;1002.59
12/12/00;1005.70
13/12/00;1014.75
14/12/00;1012.64
15/12/00;992.90
16/12/00;957.16
17/12/00;1067.03
18/12/00;1073.34
19/12/00;1057.89
20/12/00;1043.08
21/12/00;1064.93
22/12/00;975.71
23/12/00;954.78
24/12/00;873.70
